a_id,b_id,is_real,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,n_matched,S,z_S,p_right,p_left,sufficient
20170710_01_02_01,20170714_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,54,63,29,0.49572649572649574,0.9197788055813203,0.21097890210978903,0.8544145585441456,1
20170710_01_02_01,20170714_01_02_01,0,visible,0.1,P3,60.0,180.0,113.0,158,167,62,0.38153846153846155,-1.3061422682830914,0.9195080491950804,0.1161883811618838,1
20170710_01_02_01,20170714_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,30,27,9,0.3157894736842105,-0.8930228669452376,0.8503149685031497,0.2460753924607539,1
20170710_01_02_01,20170714_03_04_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,55,58,17,0.3008849557522124,-1.8199112194794649,0.9807019298070193,0.0514948505149485,1
20170710_01_02_01,20170714_03_04_01,0,visible,0.1,P3,60.0,180.0,113.1,158,123,54,0.38434163701067614,0.4681890258444887,0.36766323367663234,0.7134286571342866,1
20170710_01_02_01,20170714_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,30,27,14,0.49122807017543857,0.7571415329653879,0.30186981301869814,0.8075192480751925,1
20170710_01_02_01,20170714_03_04_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,55,53,23,0.42592592592592593,0.3267248956987499,0.43295670432956707,0.6734326567343266,1
20170710_01_02_01,20170714_03_04_03,0,visible,0.1,P3,60.0,180.0,113.1,158,161,69,0.43260188087774293,0.2681055542983427,0.42015798420157985,0.6332366763323668,1
20170710_01_02_01,20170714_05_06_01,0,visible,0.1,P1,0.0,20.0,20.0,30,20,8,0.32,-0.29187264550020875,0.6556344365563443,0.4587541245875412,1
20170710_01_02_01,20170714_05_06_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,55,40,17,0.35789473684210527,0.1583380705811864,0.5124487551244875,0.6074392560743925,1
20170710_01_02_01,20170714_05_06_01,0,visible,0.1,P3,60.0,180.0,113.1,158,116,47,0.34306569343065696,-0.2694428989726773,0.6461353864613538,0.43145685431456854,1
20170710_01_02_01,20170714_05_06_02,0,visible,0.1,P1,0.0,20.0,20.0,30,14,4,0.18181818181818182,-1.4009699457824258,0.9536046395360464,0.1351864813518648,1
20170710_01_02_01,20170714_05_06_02,0,visible,0.1,P2,20.0,60.0,40.00000000000001,55,41,19,0.3958333333333333,0.7077049784541221,0.27217278272172785,0.8083191680831917,1
20170710_01_02_01,20170714_05_06_02,0,visible,0.1,P3,60.0,180.0,113.1,158,133,59,0.4054982817869416,0.6325063437811171,0.2910708929107089,0.7771222877712228,1
20170710_01_02_02,20170706_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,35,20,14,0.509090909090909,1.8714226962052674,0.051794820517948204,0.98000199980002,1
20170710_01_02_02,20170706_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,66,40,17,0.32075471698113206,-0.8945774479417542,0.8665133486651335,0.22897710228977103,1
20170710_01_02_02,20170706_01_02_01,0,visible,0.1,P3,60.0,180.0,113.2,174,120,56,0.38095238095238093,0.13059804151630378,0.48425157484251574,0.5980401959804019,1
20170710_01_02_02,20170706_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,36,27,15,0.47619047619047616,0.3900456856151092,0.43565643435656437,0.7125287471252875,1
20170710_01_02_02,20170706_03_04_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,65,51,21,0.3620689655172414,-1.268321971904477,0.9264073592640736,0.13588641135886412,1
20170710_01_02_02,20170706_03_04_01,0,visible,0.1,P3,60.0,180.0,111.6,172,144,71,0.44936708860759494,0.7036472614249889,0.26777322267773224,0.7767223277672233,1
20170710_01_02_02,20170706_03_04_02,0,visible,0.1,P1,0.0,20.0,20.0,35,30,12,0.36923076923076925,-1.4384079369765608,0.9472052794720528,0.09159084091590841,1
20170710_01_02_02,20170706_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,65,50,23,0.4,-0.30888320457533935,0.6559344065593441,0.43355664433556645,1
20170710_01_02_02,20170706_03_04_02,0,visible,0.1,P3,60.0,180.0,112.8,174,148,76,0.4720496894409938,1.2898202329325374,0.11028897110288971,0.9147085291470853,1
20170710_01_02_02,20170710_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,36,30,18,0.5454545454545454,0.9260885248362303,0.2238776122387761,0.8603139686031397,1
20170710_01_02_02,20170710_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,65,49,21,0.3684210526315789,-0.8531962554108046,0.8383161683831617,0.24677532246775322,1
20170710_01_02_02,20170710_01_02_01,0,visible,0.1,P3,60.0,180.0,112.5,174,145,69,0.43260188087774293,0.3497302728899749,0.39576042395760425,0.6855314468553144,1
20170710_01_02_02,20170710_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,36,30,14,0.42424242424242425,-0.5745408743323499,0.795020497950205,0.3307669233076692,1
20170710_01_02_02,20170710_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,65,55,21,0.35,-1.5277077421086345,0.9498050194980502,0.08859114088591141,1
20170710_01_02_02,20170710_01_02_03,0,visible,0.1,P3,60.0,180.0,112.3,173,161,92,0.5508982035928144,2.9758138590778507,9.999000099990002e-05,1.0,1
20170710_01_02_02,20170710_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,36,28,13,0.40625,-0.6364081402129877,0.8033196680331967,0.29087091290870914,1
20170710_01_02_02,20170710_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,65,39,23,0.4423076923076923,1.1119915159547333,0.17148285171482852,0.8918108189181082,1
20170710_01_02_02,20170710_07_08_03,0,visible,0.1,P3,60.0,180.0,70.89999999999999,113,73,35,0.3763440860215054,0.08058314027932992,0.5082491750824918,0.5827417258274172,1
20170710_01_02_02,20170714_01_02_02,0,visible,0.1,P1,0.0,20.0,20.0,37,32,18,0.5217391304347826,0.3880583564386922,0.41575842415758424,0.6819318068193181,1
20170710_01_02_02,20170714_01_02_02,0,visible,0.1,P2,20.0,60.0,39.99999999999999,65,62,27,0.4251968503937008,-0.9316553598484506,0.8732126787321268,0.2233776622337766,1
20170710_01_02_02,20170714_01_02_02,0,visible,0.1,P3,60.0,180.0,111.4,172,185,91,0.5098039215686274,0.8006132773415846,0.22797720227977203,0.8209179082091791,1
20170710_01_02_02,20170714_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,35,27,5,0.16129032258064516,-3.6123933515797706,1.0,9.999000099990002e-05,1
20170710_01_02_02,20170714_03_04_01,0,visible,0.1,P2,20.0,60.0,40.0,66,58,28,0.45161290322580644,-0.18418581165271378,0.6224377562243776,0.5061493850614939,1
20170710_01_02_02,20170714_03_04_01,0,visible,0.1,P3,60.0,180.0,113.2,174,124,64,0.42953020134228187,1.3366993566633094,0.11728827117288271,0.9077092290770923,1
20170710_01_02_02,20170714_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,35,28,16,0.5079365079365079,0.5653711111268439,0.37416258374162586,0.7525247475252475,1
20170710_01_02_02,20170714_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,66,52,25,0.423728813559322,-0.2341634348625327,0.6399360063993601,0.49455054494550543,1
20170710_01_02_02,20170714_03_04_03,0,visible,0.1,P3,60.0,180.0,113.2,174,162,76,0.4523809523809524,0.19782637092446595,0.45885411458854114,0.6008399160083991,1
20170710_01_02_02,20170714_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,35,24,8,0.2711864406779661,-1.7624149191378335,0.9686031396860314,0.05649435056494351,1
20170710_01_02_02,20170714_07_08_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,65,42,17,0.3177570093457944,-1.0798416878025072,0.896010398960104,0.1867813218678132,1
20170710_01_02_02,20170714_07_08_03,0,visible,0.1,P3,60.0,180.0,112.6,174,108,45,0.3191489361702128,-0.9935669819523905,0.8684131586841316,0.18768123187681232,1
20170710_01_02_03,20170706_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,36,27,11,0.3492063492063492,-1.429351964928817,0.9388061193880612,0.14128587141285873,1
20170710_01_02_03,20170706_03_04_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,68,51,28,0.47058823529411764,0.6077073973031125,0.34656534346565343,0.7642235776422358,1
20170710_01_02_03,20170706_03_04_01,0,visible,0.1,P3,60.0,180.0,113.9,185,149,79,0.47305389221556887,1.0896085981150403,0.15228477152284772,0.8902109789021098,1
20170710_01_02_03,20170706_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,37,35,19,0.5277777777777778,0.08623722723113578,0.5281471852814719,0.6372362763723628,1
20170710_01_02_03,20170706_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,69,62,34,0.5190839694656488,0.48339185269776663,0.37536246375362464,0.7411258874112588,1
20170710_01_02_03,20170706_03_04_03,0,visible,0.1,P3,60.0,180.0,113.49999999999999,184,163,77,0.4438040345821326,-0.2992498446036641,0.6280371962803719,0.43095690430956907,1
20170710_01_02_03,20170706_05_06_02,0,visible,0.1,P1,0.0,20.0,20.0,37,26,14,0.4444444444444444,-0.023700480783251012,0.5901409859014098,0.5804419558044196,1
20170710_01_02_03,20170706_05_06_02,0,visible,0.1,P2,20.0,60.0,40.0,69,51,30,0.5,1.2795992683687796,0.13138686131386862,0.924907509249075,1
20170710_01_02_03,20170706_05_06_02,0,visible,0.1,P3,60.0,180.0,114.9,187,142,67,0.4072948328267477,-0.39668754677504925,0.6807319268073193,0.38116188381161886,1
20170710_01_02_03,20170706_05_06_03,0,visible,0.1,P1,0.0,20.0,20.0,37,24,12,0.39344262295081966,-0.34453841735090224,0.7023297670232976,0.44615538446155384,1
20170710_01_02_03,20170706_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,69,45,22,0.38596491228070173,-0.3652807497686234,0.7108289171082892,0.43385661433856615,1
20170710_01_02_03,20170706_05_06_03,0,visible,0.1,P3,60.0,180.0,114.69999999999999,186,142,62,0.3780487804878049,-1.2116066739161195,0.9072092790720928,0.12438756124387561,1
20170710_01_02_03,20170706_11_12_01,0,visible,0.1,P1,0.0,20.0,20.0,36,24,14,0.4666666666666667,0.6448820715606298,0.32096790320967905,0.7985201479852014,1
20170710_01_02_03,20170706_11_12_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,68,48,24,0.41379310344827586,-0.13843701286221133,0.6077392260773923,0.4981501849815019,1
20170710_01_02_03,20170706_11_12_01,0,visible,0.1,P3,60.0,180.0,113.29999999999998,184,123,59,0.38436482084690554,-0.10784262811627354,0.5843415658434157,0.48465153484651535,1
20170710_01_02_03,20170710_07_08_02,0,visible,0.1,P1,0.0,20.0,20.0,37,23,13,0.43333333333333335,0.5352039633369196,0.37736226377362264,0.7627237276272373,1
20170710_01_02_03,20170710_07_08_02,0,visible,0.1,P2,20.0,60.0,40.0,68,40,23,0.42592592592592593,0.9514810157299771,0.22357764223577642,0.8680131986801319,1
20170710_01_02_03,20170710_07_08_02,0,visible,0.1,P3,60.0,180.0,29.700000000000003,53,26,17,0.43037974683544306,1.4482260668743825,0.09369063093690631,0.9592040795920408,1
20170710_01_02_03,20170714_03_04_02,0,visible,0.1,P1,0.0,20.0,20.0,36,30,18,0.5454545454545454,0.8264501851933916,0.30916908309169083,0.846015398460154,1
20170710_01_02_03,20170714_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,69,57,32,0.5079365079365079,0.7663195433293336,0.2980701929807019,0.8005199480051994,1
20170710_01_02_03,20170714_03_04_02,0,visible,0.1,P3,60.0,180.0,113.9,185,135,72,0.45,1.1626013052225976,0.1484851514848515,0.8873112688731127,1
20170710_01_02_03,20170714_05_06_02,0,visible,0.1,P1,0.0,20.0,20.0,37,14,12,0.47058823529411764,2.254685426377307,0.025197480251974803,0.9948005199480052,1
20170710_01_02_03,20170714_05_06_02,0,visible,0.1,P2,20.0,60.0,40.0,69,41,20,0.36363636363636365,-0.352763224601216,0.7021297870212979,0.43025697430256976,1
20170710_01_02_03,20170714_05_06_02,0,visible,0.1,P3,60.0,180.0,114.30000000000001,186,135,64,0.3987538940809969,-0.30104233642596817,0.6295370462953704,0.4296570342965703,1
20170710_01_02_03,20170714_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,37,23,14,0.4666666666666667,0.6780478177631413,0.28687131286871315,0.8369163083691631,1
20170710_01_02_03,20170714_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,69,42,19,0.34234234234234234,-0.9195802447415327,0.8643135686431357,0.2516748325167483,1
20170710_01_02_03,20170714_07_08_03,0,visible,0.1,P3,60.0,180.0,114.69999999999999,186,112,49,0.3288590604026846,-1.0159195733136939,0.8726127387261274,0.1772822717728227,1
20170710_07_08_01,20170706_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,22,18,6,0.3,0.18961701400730577,0.5378462153784621,0.6846315368463154,1
20170710_07_08_01,20170706_01_02_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,43,9,0.2222222222222222,-1.1399597964054553,0.9022097790220978,0.18398160183981602,1
20170710_07_08_01,20170706_01_02_01,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,96,19,0.24516129032258063,0.10850695365320188,0.512048795120488,0.5918408159184082,1
20170710_07_08_01,20170706_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,22,24,9,0.391304347826087,0.7054477226440913,0.3498650134986501,0.80991900809919,1
20170710_07_08_01,20170706_01_02_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,38,11,0.2894736842105263,0.06077893465384642,0.5512448755124487,0.5700429957004299,1
20170710_07_08_01,20170706_01_02_03,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,82,13,0.18439716312056736,-0.8131323428807047,0.8309169083091691,0.24647535246475352,1
20170710_07_08_01,20170706_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,22,27,10,0.40816326530612246,0.7903561608359154,0.287971202879712,0.8523147685231477,1
20170710_07_08_01,20170706_03_04_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,52,17,0.37777777777777777,0.7694706569147965,0.2645735426457354,0.8284171582841716,1
20170710_07_08_01,20170706_03_04_01,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,117,19,0.2159090909090909,-0.9399673376952301,0.8632136786321368,0.20327967203279673,1
20170710_07_08_01,20170706_11_12_02,0,visible,0.1,P1,0.0,20.0,20.0,22,20,7,0.3333333333333333,0.37487581939484693,0.46395360463953605,0.7435256474352565,1
20170710_07_08_01,20170706_11_12_02,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,51,14,0.3146067415730337,-0.215376730990612,0.6406359364063594,0.5056494350564944,1
20170710_07_08_01,20170706_11_12_02,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,94,21,0.27450980392156865,0.7842999699271903,0.24987501249875013,0.8294170582941706,1
20170710_07_08_01,20170710_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,22,27,8,0.32653061224489793,-0.21443237425328399,0.6739326067393261,0.5168483151684832,1
20170710_07_08_01,20170710_01_02_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,51,11,0.24719101123595505,-1.3476186683212195,0.9414058594140586,0.13008699130086993,1
20170710_07_08_01,20170710_01_02_01,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,116,23,0.26285714285714284,0.13612447711432035,0.4560543945605439,0.6402359764023597,1
20170710_07_08_01,20170710_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,22,26,7,0.2916666666666667,-0.5298878641227056,0.7791220877912208,0.3722627737226277,1
20170710_07_08_01,20170710_01_02_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,58,17,0.3541666666666667,0.20326861268358978,0.5001499850014999,0.6442355764423557,1
20170710_07_08_01,20170710_01_02_03,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,132,20,0.2094240837696335,-1.4090616383022236,0.9328067193280672,0.10218978102189781,1
20170710_07_08_01,20170710_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,22,25,9,0.3829787234042553,0.5377285899976351,0.34256574342565743,0.775022497750225,1
20170710_07_08_01,20170710_07_08_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,38,13,0.34210526315789475,0.8787670865487529,0.2642735726427357,0.8607139286071392,1
20170710_07_08_01,20170710_07_08_03,0,visible,0.1,P3,60.0,180.0,57.29999999999998,36,58,10,0.2127659574468085,-0.29302497461814747,0.6703329667033296,0.45245475452454753,1
20170710_07_08_01,20170714_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,22,27,6,0.24489795918367346,-1.2144828504992213,0.930906909309069,0.1411858814118588,1
20170710_07_08_01,20170714_03_04_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,56,21,0.44680851063829785,1.9208006518034122,0.052094790520947905,0.9709029097090291,1
20170710_07_08_01,20170714_03_04_01,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,100,21,0.2641509433962264,0.457109175813738,0.3584641535846415,0.7297270272972702,1
20170710_07_08_01,20170714_05_06_01,0,visible,0.1,P1,0.0,20.0,20.0,22,21,7,0.32558139534883723,0.25926754671199165,0.48125187481251874,0.6811318868113189,1
20170710_07_08_01,20170714_05_06_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,42,10,0.25,-0.8070843783108359,0.8292170782921707,0.25917408259174085,1
20170710_07_08_01,20170714_05_06_01,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,93,18,0.23684210526315788,-0.0229416670957602,0.5593440655934406,0.5644435556444356,1
20170710_07_08_01,20170714_05_06_02,0,visible,0.1,P1,0.0,20.0,20.0,22,17,6,0.3076923076923077,0.4798492054320584,0.42895710428957107,0.813918608139186,1
20170710_07_08_01,20170714_05_06_02,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,44,12,0.2926829268292683,-0.12923447645299863,0.6152384761523848,0.5383461653834617,1
20170710_07_08_01,20170714_05_06_02,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,110,24,0.28402366863905326,0.6837887322914001,0.2755724427557244,0.7874212578742126,1
20170710_07_08_01,20170714_05_06_03,0,visible,0.1,P1,0.0,20.0,20.0,22,29,8,0.3137254901960784,-0.5482687981997021,0.8029197080291971,0.36306369363063695,1
20170710_07_08_01,20170714_05_06_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,57,19,0.4,1.0143489292878547,0.20777922207779223,0.8682131786821318,1
20170710_07_08_01,20170714_05_06_03,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,104,16,0.19631901840490798,-1.1476419830701896,0.8932106789321068,0.15448455154484553,1
20170710_07_08_01,20170714_07_08_02,0,visible,0.1,P1,0.0,20.0,20.0,22,16,2,0.10526315789473684,-1.747342320398135,0.9897010298970103,0.0766923307669233,1
20170710_07_08_01,20170714_07_08_02,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,42,15,0.375,1.0919496579137387,0.1625837416258374,0.9061093890610938,1
20170710_07_08_01,20170714_07_08_02,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,80,14,0.2014388489208633,-0.42758695811765934,0.7102289771022897,0.39276072392760725,1
20170710_07_08_01,20170714_07_08_03,0,visible,0.1,P1,0.0,20.0,20.0,22,20,5,0.23809523809523808,-0.8022065887257819,0.8458154184581542,0.3097690230976902,1
20170710_07_08_01,20170714_07_08_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,38,44,3,0.07317073170731707,-3.6324726639420586,1.0,9.999000099990002e-05,1
20170710_07_08_01,20170714_07_08_03,0,visible,0.1,P3,60.0,180.0,91.29999999999998,59,88,14,0.19047619047619047,-0.870407049875468,0.8476152384761524,0.24827517248275172,1
20170710_07_08_02,20170706_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,25,35,14,0.4666666666666667,0.4894862785403602,0.37276272372762725,0.7649235076492351,1
20170710_07_08_02,20170706_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,35,62,16,0.32989690721649484,-0.0892026789470846,0.5873412658734126,0.5309469053094691,1
20170710_07_08_02,20170706_03_04_03,0,visible,0.1,P3,60.0,180.0,113.3,69,162,35,0.30303030303030304,1.1721940444637315,0.1541845815418458,0.8876112388761124,1
20170710_07_08_02,20170706_05_06_01,0,visible,0.1,P1,0.0,20.0,20.0,26,22,9,0.375,0.18163383521631354,0.521047895210479,0.678032196780322,1
20170710_07_08_02,20170706_05_06_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,34,43,10,0.2597402597402597,-0.3559586434010446,0.6756324367563243,0.47465253474652536,1
20170710_07_08_02,20170706_05_06_01,0,visible,0.1,P3,60.0,180.0,114.1,70,127,17,0.17258883248730963,-1.493485185250343,0.9646035396460354,0.07289271072892711,1
20170710_07_08_02,20170706_05_06_02,0,visible,0.1,P1,0.0,20.0,20.0,26,25,10,0.39215686274509803,0.10678778484686614,0.5785421457854215,0.6512348765123488,1
20170710_07_08_02,20170706_05_06_02,0,visible,0.1,P2,20.0,60.0,40.00000000000001,34,51,14,0.32941176470588235,0.3379756911478529,0.41375862413758624,0.7085291470852915,1
20170710_07_08_02,20170706_05_06_02,0,visible,0.1,P3,60.0,180.0,114.1,70,141,28,0.26540284360189575,0.5239633802325044,0.3398660133986601,0.7585241475852414,1
20170710_07_08_02,20170706_11_12_02,0,visible,0.1,P1,0.0,20.0,20.0,26,24,10,0.4,0.292292137326711,0.5148485151484852,0.6684331566843316,1
20170710_07_08_02,20170706_11_12_02,0,visible,0.1,P2,20.0,60.0,40.00000000000001,34,46,8,0.2,-1.2080106498324943,0.9311068893110689,0.1471852814718528,1
20170710_07_08_02,20170706_11_12_02,0,visible,0.1,P3,60.0,180.0,114.1,70,120,25,0.2631578947368421,0.7139311310037487,0.280971902809719,0.7897210278972103,1
20170710_07_08_02,20170714_01_02_02,0,visible,0.1,P1,0.0,20.0,20.0,25,32,16,0.5614035087719298,1.8240319423166402,0.046295370462953706,0.9801019898010199,1
20170710_07_08_02,20170714_01_02_02,0,visible,0.1,P2,20.0,60.0,39.99999999999999,35,62,15,0.30927835051546393,-0.37781831736835547,0.6938306169383062,0.40995900409959,1
20170710_07_08_02,20170714_01_02_02,0,visible,0.1,P3,60.0,180.0,113.4,69,188,43,0.3346303501945525,1.9316805347039367,0.0324967503249675,0.9822017798220178,1
20170710_07_08_02,20170714_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,26,28,10,0.37037037037037035,-0.2870629591719194,0.696030396960304,0.49665033496650335,1
20170710_07_08_02,20170714_03_04_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,34,57,11,0.24175824175824176,-1.1836535209187617,0.9087091290870913,0.1352864713528647,1
20170710_07_08_02,20170714_03_04_01,0,visible,0.1,P3,60.0,180.0,113.79999999999998,69,125,26,0.26804123711340205,0.9048656272547474,0.21037896210378962,0.8605139486051395,1
20170710_07_08_02,20170714_03_04_02,0,visible,0.1,P1,0.0,20.0,20.0,25,30,8,0.2909090909090909,-1.4044932121511031,0.9503049695030497,0.145985401459854,1
20170710_07_08_02,20170714_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,34,57,14,0.3076923076923077,-0.1473807225082089,0.6418358164183582,0.5006499350064993,1
20170710_07_08_02,20170714_03_04_02,0,visible,0.1,P3,60.0,180.0,113.9,69,135,26,0.2549019607843137,0.38628607440471485,0.38006199380061995,0.6956304369563043,1
20170710_07_08_02,20170714_03_04_03,0,visible,0.1,P1,0.0,20.0,20.0,26,27,9,0.33962264150943394,-0.5629786740873279,0.7323267673232676,0.40585941405859416,1
20170710_07_08_02,20170714_03_04_03,0,visible,0.1,P2,20.0,60.0,40.00000000000001,34,54,20,0.45454545454545453,2.4724379387918662,0.013898610138986101,0.9973002699730027,1
20170710_07_08_02,20170714_03_04_03,0,visible,0.1,P3,60.0,180.0,114.1,70,162,31,0.2672413793103448,0.2903530918078766,0.43255674432556745,0.6676332366763323,1
20170710_07_08_02,20170714_05_06_01,0,visible,0.1,P1,0.0,20.0,20.0,26,21,8,0.3404255319148936,0.007685575851891345,0.5720427957204279,0.5853414658534146,1
20170710_07_08_02,20170714_05_06_01,0,visible,0.1,P2,20.0,60.0,40.00000000000001,34,41,12,0.32,0.7885883435367577,0.2966703329667033,0.8346165383461653,1
20170710_07_08_02,20170714_05_06_01,0,visible,0.1,P3,60.0,180.0,113.9,69,118,19,0.20320855614973263,-0.5911356472417199,0.7435256474352565,0.33296670332966705,1
20170710_07_08_03,20170706_05_06_03,0,visible,0.1,P1,0.0,20.0,20.0,27,24,7,0.27450980392156865,-1.1661732774178066,0.9327067293270673,0.15778422157784222,1
20170710_07_08_03,20170706_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,43,46,17,0.38202247191011235,0.6640809189092384,0.29027097290270976,0.7854214578542146,1
20170710_07_08_03,20170706_05_06_03,0,visible,0.1,P3,60.0,180.0,88.30000000000001,86,108,28,0.28865979381443296,-0.654424437645633,0.7782221777822218,0.30246975302469753,1
20170710_07_08_03,20170706_11_12_02,0,visible,0.1,P1,0.0,20.0,20.0,27,25,8,0.3076923076923077,-0.7707538038876687,0.8367163283671633,0.29557044295570445,1
20170710_07_08_03,20170706_11_12_02,0,visible,0.1,P2,20.0,60.0,40.0,43,48,12,0.26373626373626374,-0.9786599262821676,0.8571142885711429,0.201979802019798,1
20170710_07_08_03,20170706_11_12_02,0,visible,0.1,P3,60.0,180.0,88.30000000000001,86,96,29,0.31868131868131866,0.35383889646984495,0.38716128387161286,0.6788321167883211,1
20170710_07_08_03,20170710_01_02_01,0,visible,0.1,P1,0.0,20.0,20.0,27,29,12,0.42857142857142855,0.22692906081774347,0.48825117488251174,0.6599340065993401,1
20170710_07_08_03,20170710_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,43,49,14,0.30434782608695654,-0.5618071637229402,0.7553244675532447,0.36076392360763926,1
20170710_07_08_03,20170710_01_02_01,0,visible,0.1,P3,60.0,180.0,88.30000000000001,86,115,35,0.3482587064676617,0.3560134912860558,0.38146185381461856,0.692930706929307,1
20170710_07_08_03,20170710_01_02_03,0,visible,0.1,P1,0.0,20.0,20.0,27,24,13,0.5098039215686274,1.453747670989862,0.11538846115388461,0.9411058894110589,1
20170710_07_08_03,20170710_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,43,58,23,0.45544554455445546,1.1660090033535582,0.1698830116988301,0.9002099790020998,1
20170710_07_08_03,20170710_01_02_03,0,visible,0.1,P3,60.0,180.0,88.30000000000001,86,129,41,0.3813953488372093,0.7679357860628908,0.2598740125987401,0.806019398060194,1
20170710_07_08_03,20170710_07_08_01,0,visible,0.1,P1,0.0,20.0,20.0,27,23,7,0.28,-0.9526426777860968,0.8823117688231177,0.2238776122387761,1
20170710_07_08_03,20170710_07_08_01,0,visible,0.1,P2,20.0,60.0,40.0,43,45,13,0.29545454545454547,-0.5111503633713801,0.7508249175082492,0.36646335366463356,1
20170710_07_08_03,20170710_07_08_01,0,visible,0.1,P3,60.0,180.0,88.30000000000001,86,65,20,0.26490066225165565,0.2980766319946743,0.41575842415758424,0.6779322067793221,1
20170710_07_08_03,20170714_01_02_02,0,visible,0.1,P1,0.0,20.0,20.0,27,34,15,0.4918032786885246,0.7168504940570203,0.3023697630236976,0.8289171082891711,1
20170710_07_08_03,20170714_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,43,60,18,0.34951456310679613,-0.2920663906691998,0.673032696730327,0.44915508449155084,1
20170710_07_08_03,20170714_01_02_02,0,visible,0.1,P3,60.0,180.0,88.30000000000001,86,151,51,0.43037974683544306,1.6380804277427725,0.068993100689931,0.9523047695230477,1
20170710_07_08_03,20170714_03_04_01,0,visible,0.1,P1,0.0,20.0,20.0,27,26,11,0.41509433962264153,0.32775604270882913,0.43185681431856815,0.714928507149285,1
