pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean_shiftA,null_sd_shiftA,null_skew_shiftA,z_S_shiftA,p_right_shiftA,p_left_shiftA,null_mean_shiftB,null_sd_shiftB,null_skew_shiftB,z_S_shiftB,p_right_shiftB,p_left_shiftB,ks_AB,null_mean_shiftA_ref,null_sd_shiftA_ref,null_skew_shiftA_ref,z_S_shiftA_ref,p_right_shiftA_ref,p_left_shiftA_ref
20170707_03_04_02,invisible,0.1,P1,0.0,20.0,14.4,23,16,1,6.0,0.3076923076923077,0.3765538461538462,0.09053279099775684,-0.06873616891304217,-0.760625378966221,0.8327167283271673,0.29947005299470053,0.3886410256410256,0.08822798963384922,0.12313133005634566,-0.9174947574421599,0.8700129987001299,0.2813718628137186,0.05830000000000002,0.37727692307692307,0.09014024215692261,-0.008601490579923947,-0.77195949022943,0.8433156684331566,0.3020697930206979
20170707_03_04_02,invisible,0.1,P2,20.0,60.0,40.0,64,53,1,24.0,0.41025641025641024,0.4331111111111111,0.0678720903209274,0.01372558532568929,-0.33673194308049686,0.6696330366963303,0.42555744425557446,0.4305811965811966,0.06825817504712346,-0.018632875363368537,-0.29776340065867135,0.6599340065993401,0.43965603439656037,0.018100000000000005,0.4320341880341881,0.06778741606954299,0.05576607694944311,-0.3212657900315312,0.6572342765723428,0.43425657434256576
20170707_03_04_02,invisible,0.1,P3,60.0,180.0,119.69999999999999,178,127,1,45.0,0.29508196721311475,0.36827016393442624,0.03459039525039024,0.08204429391618835,-2.1158531491624344,0.9897010298970103,0.015898410158984102,0.36864131147540985,0.03414201120783823,0.053877379133523626,-2.1545111626408096,0.9878012198780122,0.017298270172982702,0.013200000000000017,0.3683363934426229,0.03455279333976011,0.03016929403751792,-2.1200724789220984,0.9883011698830118,0.017298270172982702
20170707_03_04_03,invisible,0.1,P1,0.0,20.0,14.9,26,22,1,10.0,0.4166666666666667,0.4653041666666667,0.09859138630341222,-0.3223318646578849,-0.49332402985306917,0.7856214378562144,0.3267673232676732,0.4727,0.09784362866789244,-0.28038509842368214,-0.5726824944680405,0.8023197680231977,0.30286971302869714,0.03860000000000002,0.4656875,0.09611986077498463,-0.28355002693415227,-0.5099969240289521,0.7863213678632137,0.3240675932406759
20170707_03_04_03,invisible,0.1,P2,20.0,60.0,40.0,66,50,1,27.0,0.46551724137931033,0.42320344827586215,0.06269470177721623,-0.07414982608168368,0.674918165394725,0.28687131286871315,0.7883211678832117,0.42652931034482755,0.06243649259385741,-0.07775120983837129,0.6244414030124182,0.30656934306569344,0.7701229877012299,0.02529999999999999,0.4243896551724138,0.06223247065141493,-0.09524591648318863,0.6608702141566264,0.2926707329267073,0.7832216778322167
20170707_03_04_03,invisible,0.1,P3,60.0,180.0,119.5,181,138,1,53.0,0.3322884012539185,0.3889429467084639,0.03661876042930473,0.07229213613749803,-1.5471453645712903,0.9558044195580442,0.0735926407359264,0.38890344827586204,0.037146107578841195,0.06345950406134941,-1.524117887770078,0.9533046695330467,0.07789221077892211,0.006599999999999995,0.38893793103448276,0.03718119410076442,0.03565248499363569,-1.5236070586393453,0.950904909509049,0.0771922807719228
20170707_05_06_01,invisible,0.1,P1,0.0,20.0,5.4,6,3,0,0.0,0.0,0.19006666666666666,0.19429370078494643,0.6078431898604025,-0.9782441010634799,1.0,0.42905709429057093,0.1920222222222222,0.19554401744523286,0.6146455504967926,-0.9819897572473828,1.0,0.42495750424957507,0.0040999999999999925,0.19075555555555557,0.1966418996048686,0.6341070525232992,-0.9700656672807726,1.0,0.43145685431456854
20170707_05_06_01,invisible,0.1,P2,20.0,60.0,40.0,46,38,1,15.0,0.35714285714285715,0.3057833333333333,0.06306567673227385,0.032428320848428796,0.8143815538134173,0.28287171282871715,0.8316168383161684,0.3049880952380952,0.0629594629908877,-0.00219007255605438,0.8283863843043012,0.2792720727927207,0.8355164483551645,0.0046999999999999265,0.3048,0.06276206866998126,0.023382943529773093,0.8339887172631139,0.2726727327267273,0.83991600839916
20170707_05_06_01,invisible,0.1,P3,60.0,180.0,119.4,129,119,1,38.0,0.3064516129032258,0.3076629032258064,0.03936939772536303,-0.017335156707024447,-0.03076730639951479,0.5596440355964404,0.514048595140486,0.3088282258064516,0.0389456718307055,0.04608072349548307,-0.06102380037393541,0.5714428557144285,0.5051494850514948,0.01529999999999998,0.3076274193548387,0.03906880562752692,-0.025821829228483174,-0.030095786977026782,0.5604439556044396,0.5129487051294871
20170707_05_06_02,invisible,0.1,P1,0.0,20.0,8.9,14,8,1,3.0,0.2727272727272727,0.3198,0.13897252394132167,0.10835217482966275,-0.3387196687354025,0.7185281471852815,0.5088491150884912,0.3188090909090909,0.14072985754035966,0.10479087613822691,-0.32744876593513533,0.7142285771422858,0.5092490750924907,0.005700000000000011,0.31943636363636363,0.1393504567228367,0.09059136444687242,-0.3351915164655234,0.7166283371662834,0.50994900509949
