pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170705_03_04_02,invisible,0.1,P3,55.0,180.0,124.6,185,176,1,77,0.4265927977839335,-0.18094983429264083,0.6021397860213978,0.46405359464053597,0.4331700831024931,0.03634866726610264,0.048154093097913325,6.0,120.0,1.0
20170705_03_04_03,invisible,0.1,P1,0.0,15.0,11.7,20,22,1,12,0.5714285714285714,0.29182710586288846,0.4921507849215078,0.6999300069993001,0.5380666666666666,0.11432078820525847,0.0,0.0,7.0,0.0
20170705_03_04_03,invisible,0.1,P2,15.0,55.0,40.0,60,63,1,38,0.6178861788617886,2.3223073691947596,0.021597840215978402,0.988001199880012,0.45751056910569116,0.06905873524042012,0.075,3.0,36.0,1.0
20170705_03_04_03,invisible,0.1,P3,55.0,180.0,123.80000000000001,187,189,1,92,0.48936170212765956,0.9414852978393305,0.20257974202579743,0.8323167683231677,0.4545457446808511,0.03697982063735844,0.04038772213247172,5.0,119.0,1.0
20170707_01_02_01,invisible,0.1,P1,0.0,15.0,11.1,19,20,1,14,0.717948717948718,1.4315552156351734,0.10938906109389061,0.9328067193280672,0.49922564102564104,0.15278703506104768,0.0,0.0,7.0,0.0
20170707_01_02_01,invisible,0.1,P2,15.0,55.0,40.0,65,60,1,27,0.432,-0.5717904001287163,0.7486251374862514,0.33236676332366766,0.4676416000000001,0.06233333052107344,0.0,0.0,36.0,0.0
20170707_01_02_01,invisible,0.1,P3,55.0,180.0,123.69999999999999,159,165,1,64,0.3950617283950617,0.05247028455265961,0.5155484451554845,0.5563443655634437,0.39302345679012346,0.03884620833135792,0.04042037186742119,5.0,119.0,1.0
20170707_01_02_02,invisible,0.1,P1,0.0,15.0,9.7,22,10,1,6,0.375,-0.381639043454,0.7515248475152485,0.45545445455454453,0.40648125,0.08248959465750924,,,0.0,
20170707_01_02_02,invisible,0.1,P2,15.0,55.0,40.0,70,60,1,30,0.46153846153846156,-0.44433364613591847,0.7353264673532647,0.37896210378962103,0.4847538461538462,0.05224764052255277,0.0,0.0,36.0,0.0
20170707_01_02_02,invisible,0.1,P3,55.0,180.0,119.19999999999999,146,183,1,67,0.4072948328267477,0.037112191597583805,0.5112488751124887,0.5496450354964504,0.40582978723404256,0.03947612710645045,0.0,0.0,115.0,0.0
20170707_01_02_03,invisible,0.1,P1,0.0,15.0,11.3,19,22,1,10,0.4878048780487805,-0.39778493957267813,0.7534246575342466,0.40505949405059494,0.5251317073170733,0.09383670811768606,0.0,0.0,7.0,0.0
20170707_01_02_03,invisible,0.1,P2,15.0,55.0,40.0,63,67,1,25,0.38461538461538464,-1.6126725651204887,0.9677032296770323,0.07799220077992201,0.48775230769230765,0.06395403835075304,0.0,0.0,36.0,0.0
20170707_01_02_03,invisible,0.1,P3,55.0,180.0,124.6,175,198,1,76,0.4075067024128686,-1.056702044602283,0.8696130386961304,0.16318368163183683,0.44466487935656834,0.035164289814244805,0.0,0.0,120.0,0.0
20170707_03_04_01,invisible,0.1,P1,0.0,15.0,10.5,19,16,1,5,0.2857142857142857,-1.4374092050271043,0.9432056794320568,0.11378862113788621,0.46699428571428564,0.12611579177731902,0.0,0.0,6.0,0.0
