pair_id,condition,delta,period,a_time,b_time,dt,a_time_rel,b_time_rel
20170707_11_12_02,invisible,0.1,P1,20.5,20.5,0.0,16.8,16.8
20170707_11_12_02,invisible,0.1,P1,23.5,23.5,0.0,19.8,19.8
20170707_11_12_02,invisible,0.1,P2,26.0,26.1,-0.1000000000000014,22.3,22.4
20170707_11_12_02,invisible,0.1,P2,26.4,26.5,-0.1000000000000014,22.7,22.8
20170707_11_12_02,invisible,0.1,P2,26.9,26.9,0.0,23.2,23.2
20170707_11_12_02,invisible,0.1,P2,27.4,27.4,0.0,23.7,23.7
20170707_11_12_02,invisible,0.1,P2,28.0,28.0,0.0,24.3,24.3
20170707_11_12_02,invisible,0.1,P2,28.6,28.6,0.0,24.9,24.9
20170707_11_12_02,invisible,0.1,P2,29.0,29.1,-0.1000000000000014,25.3,25.4
20170707_11_12_02,invisible,0.1,P2,33.6,33.6,0.0,29.9,29.9
20170707_11_12_02,invisible,0.1,P2,34.2,34.2,0.0,30.500000000000004,30.500000000000004
20170707_11_12_02,invisible,0.1,P2,34.6,34.7,-0.1000000000000014,30.9,31.000000000000004
20170707_11_12_02,invisible,0.1,P2,35.3,35.3,0.0,31.6,31.6
20170707_11_12_02,invisible,0.1,P2,35.9,35.8,0.1000000000000014,32.199999999999996,32.099999999999994
20170707_11_12_02,invisible,0.1,P2,36.4,36.4,0.0,32.699999999999996,32.699999999999996
20170707_11_12_02,invisible,0.1,P2,38.5,38.6,-0.1000000000000014,34.8,34.9
20170707_11_12_02,invisible,0.1,P2,39.2,39.1,0.1000000000000014,35.5,35.4
20170707_11_12_02,invisible,0.1,P2,42.0,42.0,0.0,38.3,38.3
20170707_11_12_02,invisible,0.1,P2,42.6,42.5,0.1000000000000014,38.9,38.8
20170707_11_12_02,invisible,0.1,P2,43.8,43.7,0.0999999999999943,40.099999999999994,40.0
20170707_11_12_02,invisible,0.1,P2,44.4,44.3,0.1000000000000014,40.7,40.599999999999994
20170707_11_12_02,invisible,0.1,P2,45.0,44.9,0.1000000000000014,41.3,41.2
20170707_11_12_02,invisible,0.1,P2,45.4,45.5,-0.1000000000000014,41.7,41.8
20170707_11_12_02,invisible,0.1,P2,47.4,47.5,-0.1000000000000014,43.7,43.8
20170707_11_12_02,invisible,0.1,P2,48.1,48.0,0.1000000000000014,44.4,44.3
20170707_11_12_02,invisible,0.1,P2,49.8,49.7,0.0999999999999943,46.099999999999994,46.0
20170707_11_12_02,invisible,0.1,P2,51.0,50.9,0.1000000000000014,47.3,47.2
20170707_11_12_02,invisible,0.1,P2,51.4,51.5,-0.1000000000000014,47.7,47.8
20170707_11_12_02,invisible,0.1,P2,52.8,52.7,0.0999999999999943,49.099999999999994,49.0
20170707_11_12_02,invisible,0.1,P2,53.3,53.2,0.0999999999999943,49.599999999999994,49.5
20170707_11_12_02,invisible,0.1,P2,53.7,53.7,0.0,50.0,50.0
20170707_11_12_02,invisible,0.1,P2,57.6,57.6,0.0,53.9,53.9
20170707_11_12_02,invisible,0.1,P2,59.3,59.4,-0.1000000000000014,55.599999999999994,55.7
20170707_11_12_02,invisible,0.1,P2,62.7,62.8,-0.0999999999999943,59.0,59.099999999999994
20170707_11_12_02,invisible,0.1,P2,63.5,63.4,0.1000000000000014,59.8,59.7
20170707_11_12_02,invisible,0.1,P3,65.6,65.5,0.0999999999999943,61.89999999999999,61.8
20170707_11_12_02,invisible,0.1,P3,66.0,66.1,-0.0999999999999943,62.3,62.39999999999999
20170707_11_12_02,invisible,0.1,P3,69.0,68.9,0.0999999999999943,65.3,65.2
20170707_11_12_02,invisible,0.1,P3,69.5,69.5,0.0,65.8,65.8
20170707_11_12_02,invisible,0.1,P3,70.1,70.2,-0.1000000000000085,66.39999999999999,66.5
20170707_11_12_02,invisible,0.1,P3,72.2,72.2,0.0,68.5,68.5
20170707_11_12_02,invisible,0.1,P3,72.9,73.0,-0.0999999999999943,69.2,69.3
20170707_11_12_02,invisible,0.1,P3,76.7,76.8,-0.0999999999999943,73.0,73.1
20170707_11_12_02,invisible,0.1,P3,78.3,78.2,0.0999999999999943,74.6,74.5
20170707_11_12_02,invisible,0.1,P3,78.8,78.8,0.0,75.1,75.1
20170707_11_12_02,invisible,0.1,P3,79.4,79.5,-0.0999999999999943,75.7,75.8
20170707_11_12_02,invisible,0.1,P3,82.6,82.6,0.0,78.89999999999999,78.89999999999999
20170707_11_12_02,invisible,0.1,P3,84.9,85.0,-0.0999999999999943,81.2,81.3
20170707_11_12_02,invisible,0.1,P3,85.5,85.6,-0.0999999999999943,81.8,81.89999999999999
20170707_11_12_02,invisible,0.1,P3,86.1,86.2,-0.1000000000000085,82.39999999999999,82.5
20170707_11_12_02,invisible,0.1,P3,88.3,88.3,0.0,84.6,84.6
20170707_11_12_02,invisible,0.1,P3,90.0,90.1,-0.0999999999999943,86.3,86.39999999999999
20170707_11_12_02,invisible,0.1,P3,90.8,90.8,0.0,87.1,87.1
20170707_11_12_02,invisible,0.1,P3,92.0,92.0,0.0,88.3,88.3
20170707_11_12_02,invisible,0.1,P3,92.5,92.5,0.0,88.8,88.8
20170707_11_12_02,invisible,0.1,P3,93.1,93.1,0.0,89.39999999999999,89.39999999999999
20170707_11_12_02,invisible,0.1,P3,93.7,93.7,0.0,90.0,90.0
20170707_11_12_02,invisible,0.1,P3,94.6,94.5,0.0999999999999943,90.9,90.8
20170707_11_12_02,invisible,0.1,P3,95.1,95.2,-0.1000000000000085,91.4,91.5
20170707_11_12_02,invisible,0.1,P3,98.3,98.4,-0.1000000000000085,94.6,94.7
20170707_11_12_02,invisible,0.1,P3,100.0,100.0,0.0,96.3,96.3
20170707_11_12_02,invisible,0.1,P3,100.7,100.7,0.0,97.0,97.0
20170707_11_12_02,invisible,0.1,P3,102.9,102.9,0.0,99.2,99.2
20170707_11_12_02,invisible,0.1,P3,103.6,103.5,0.0999999999999943,99.9,99.8
20170707_11_12_02,invisible,0.1,P3,107.2,107.3,-0.0999999999999943,103.5,103.6
20170707_11_12_02,invisible,0.1,P3,108.1,108.0,0.0999999999999943,104.4,104.3
20170707_11_12_02,invisible,0.1,P3,108.9,108.9,0.0,105.2,105.2
20170707_11_12_02,invisible,0.1,P3,110.0,110.1,-0.0999999999999943,106.3,106.4
20170707_11_12_02,invisible,0.1,P3,114.3,114.3,0.0,110.6,110.6
20170707_11_12_02,invisible,0.1,P3,114.8,114.8,0.0,111.1,111.1
20170707_11_12_02,invisible,0.1,P3,115.3,115.3,0.0,111.6,111.6
20170707_11_12_02,invisible,0.1,P3,118.7,118.6,0.1000000000000085,115.0,114.9
20170707_11_12_02,invisible,0.1,P3,123.6,123.7,-0.1000000000000085,119.9,120.0
20170707_11_12_02,invisible,0.1,P3,124.7,124.8,-0.0999999999999943,121.0,121.1
20170707_11_12_02,invisible,0.1,P3,127.8,127.7,0.0999999999999943,124.1,124.0
20170707_11_12_02,invisible,0.1,P3,130.3,130.4,-0.0999999999999943,126.6,126.7
20170707_11_12_02,invisible,0.1,P3,133.5,133.5,0.0,129.8,129.8
20170707_11_12_02,invisible,0.1,P3,135.4,135.3,0.0999999999999943,131.70000000000002,131.60000000000002
20170707_11_12_02,invisible,0.1,P3,136.1,136.0,0.0999999999999943,132.4,132.3
20170707_11_12_02,invisible,0.1,P3,136.7,136.6,0.0999999999999943,133.0,132.9
20170707_11_12_02,invisible,0.1,P3,137.2,137.2,0.0,133.5,133.5
20170707_11_12_02,invisible,0.1,P3,137.8,137.9,-0.0999999999999943,134.10000000000002,134.20000000000002
20170707_11_12_02,invisible,0.1,P3,139.1,139.1,0.0,135.4,135.4
20170707_11_12_02,invisible,0.1,P3,139.6,139.6,0.0,135.9,135.9
20170707_11_12_02,invisible,0.1,P3,140.2,140.3,-0.1000000000000227,136.5,136.60000000000002
20170707_11_12_02,invisible,0.1,P3,140.7,140.8,-0.1000000000000227,137.0,137.10000000000002
20170707_11_12_02,invisible,0.1,P3,142.3,142.2,0.1000000000000227,138.60000000000002,138.5
20170707_11_12_02,invisible,0.1,P3,142.8,142.8,0.0,139.10000000000002,139.10000000000002
20170707_11_12_02,invisible,0.1,P3,143.3,143.4,-0.0999999999999943,139.60000000000002,139.70000000000002
20170707_11_12_02,invisible,0.1,P3,143.9,144.0,-0.0999999999999943,140.20000000000002,140.3
20170707_11_12_02,invisible,0.1,P3,144.5,144.5,0.0,140.8,140.8
20170707_11_12_02,invisible,0.1,P3,148.8,148.9,-0.0999999999999943,145.10000000000002,145.20000000000002
20170707_11_12_02,invisible,0.1,P3,153.7,153.8,-0.1000000000000227,150.0,150.10000000000002
20170707_11_12_02,invisible,0.1,P3,155.0,154.9,0.0999999999999943,151.3,151.20000000000002
20170707_11_12_02,invisible,0.1,P3,155.4,155.4,0.0,151.70000000000002,151.70000000000002
20170707_11_12_02,invisible,0.1,P3,158.3,158.2,0.1000000000000227,154.60000000000002,154.5
20170707_11_12_02,invisible,0.1,P3,159.0,158.9,0.0999999999999943,155.3,155.20000000000002
20170707_11_12_02,invisible,0.1,P3,159.6,159.5,0.0999999999999943,155.9,155.8
20170707_11_12_02,invisible,0.1,P3,161.3,161.3,0.0,157.60000000000002,157.60000000000002
20170707_11_12_02,invisible,0.1,P3,161.9,162.0,-0.0999999999999943,158.20000000000002,158.3
20170707_11_12_02,invisible,0.1,P3,163.2,163.3,-0.1000000000000227,159.5,159.60000000000002
20170707_11_12_02,invisible,0.1,P3,164.6,164.5,0.0999999999999943,160.9,160.8
20170707_11_12_02,invisible,0.1,P3,165.1,165.0,0.0999999999999943,161.4,161.3
20170707_11_12_02,invisible,0.1,P3,166.2,166.2,0.0,162.5,162.5
20170707_11_12_02,invisible,0.1,P3,166.7,166.8,-0.1000000000000227,163.0,163.10000000000002
20170707_11_12_02,invisible,0.1,P3,167.3,167.4,-0.0999999999999943,163.60000000000002,163.70000000000002
20170707_11_12_02,invisible,0.1,P3,170.4,170.5,-0.0999999999999943,166.70000000000002,166.8
20170707_11_12_02,invisible,0.1,P3,171.1,171.2,-0.0999999999999943,167.4,167.5
20170707_11_12_02,invisible,0.1,P3,172.3,172.4,-0.0999999999999943,168.60000000000002,168.70000000000002
20170707_11_12_02,invisible,0.1,P3,172.8,172.9,-0.0999999999999943,169.10000000000002,169.20000000000002
20170707_11_12_02,invisible,0.1,P3,173.4,173.5,-0.0999999999999943,169.70000000000002,169.8
20170707_11_12_02,invisible,0.1,P3,173.9,174.0,-0.0999999999999943,170.20000000000002,170.3
20170707_11_12_02,invisible,0.1,P3,174.7,174.6,0.0999999999999943,171.0,170.9
20170707_11_12_02,invisible,0.1,P3,175.3,175.2,0.1000000000000227,171.60000000000002,171.5
20170707_11_12_02,invisible,0.1,P3,175.8,175.7,0.1000000000000227,172.10000000000002,172.0
20170707_11_12_02,invisible,0.1,P3,177.2,177.2,0.0,173.5,173.5
20170707_11_12_02,invisible,0.1,P3,177.7,177.7,0.0,174.0,174.0
20170707_11_12_02,invisible,0.1,P3,178.4,178.3,0.0999999999999943,174.70000000000002,174.60000000000002
20170707_11_12_03,invisible,0.1,P1,5.0,5.1,-0.0999999999999996,0.0,0.0999999999999996
20170707_11_12_03,invisible,0.1,P1,9.8,9.7,0.1000000000000014,4.800000000000001,4.699999999999999
20170707_11_12_03,invisible,0.1,P1,10.4,10.3,0.0999999999999996,5.4,5.300000000000001
20170707_11_12_03,invisible,0.1,P1,11.3,11.3,0.0,6.300000000000001,6.300000000000001
20170707_11_12_03,invisible,0.1,P1,12.4,12.3,0.0999999999999996,7.4,7.300000000000001
20170707_11_12_03,invisible,0.1,P1,14.1,14.0,0.0999999999999996,9.1,9.0
20170707_11_12_03,invisible,0.1,P1,14.5,14.5,0.0,9.5,9.5
20170707_11_12_03,invisible,0.1,P1,15.1,15.0,0.0999999999999996,10.1,10.0
20170707_11_12_03,invisible,0.1,P1,15.6,15.6,0.0,10.6,10.6
20170707_11_12_03,invisible,0.1,P1,16.1,16.2,-0.0999999999999978,11.1,11.2
20170707_11_12_03,invisible,0.1,P1,19.4,19.4,0.0,14.4,14.4
20170707_11_12_03,invisible,0.1,P1,19.9,20.0,-0.1000000000000014,14.9,15.0
20170707_11_12_03,invisible,0.1,P1,22.3,22.4,-0.0999999999999978,17.3,17.4
20170707_11_12_03,invisible,0.1,P1,22.8,22.9,-0.0999999999999978,17.8,17.9
20170707_11_12_03,invisible,0.1,P1,24.8,24.9,-0.0999999999999978,19.8,19.9
20170707_11_12_03,invisible,0.1,P2,25.3,25.4,-0.0999999999999978,20.3,20.4
20170707_11_12_03,invisible,0.1,P2,25.9,25.9,0.0,20.9,20.9
20170707_11_12_03,invisible,0.1,P2,27.1,27.0,0.1000000000000014,22.1,22.0
20170707_11_12_03,invisible,0.1,P2,30.6,30.6,0.0,25.6,25.6
20170707_11_12_03,invisible,0.1,P2,35.8,35.9,-0.1000000000000014,30.799999999999997,30.9
20170707_11_12_03,invisible,0.1,P2,38.0,37.9,0.1000000000000014,33.0,32.9
20170707_11_12_03,invisible,0.1,P2,38.6,38.5,0.1000000000000014,33.6,33.5
20170707_11_12_03,invisible,0.1,P2,39.0,39.0,0.0,34.0,34.0
20170707_11_12_03,invisible,0.1,P2,39.5,39.5,0.0,34.5,34.5
20170707_11_12_03,invisible,0.1,P2,40.1,40.2,-0.1000000000000014,35.1,35.2
20170707_11_12_03,invisible,0.1,P2,40.7,40.8,-0.0999999999999943,35.7,35.8
20170707_11_12_03,invisible,0.1,P2,41.4,41.4,0.0,36.4,36.4
20170707_11_12_03,invisible,0.1,P2,43.2,43.3,-0.0999999999999943,38.2,38.3
20170707_11_12_03,invisible,0.1,P2,44.8,44.7,0.0999999999999943,39.8,39.7
20170707_11_12_03,invisible,0.1,P2,46.7,46.6,0.1000000000000014,41.7,41.6
20170707_11_12_03,invisible,0.1,P2,47.2,47.2,0.0,42.2,42.2
20170707_11_12_03,invisible,0.1,P2,48.5,48.4,0.1000000000000014,43.5,43.4
20170707_11_12_03,invisible,0.1,P2,50.9,51.0,-0.1000000000000014,45.9,46.0
20170707_11_12_03,invisible,0.1,P2,52.5,52.4,0.1000000000000014,47.5,47.4
20170707_11_12_03,invisible,0.1,P2,53.3,53.4,-0.1000000000000014,48.3,48.4
20170707_11_12_03,invisible,0.1,P2,54.3,54.4,-0.1000000000000014,49.3,49.4
20170707_11_12_03,invisible,0.1,P2,57.1,57.0,0.1000000000000014,52.1,52.0
20170707_11_12_03,invisible,0.1,P2,57.7,57.6,0.1000000000000014,52.7,52.6
20170707_11_12_03,invisible,0.1,P2,58.2,58.3,-0.0999999999999943,53.2,53.3
20170707_11_12_03,invisible,0.1,P2,59.9,59.8,0.1000000000000014,54.9,54.8
20170707_11_12_03,invisible,0.1,P2,62.4,62.4,0.0,57.4,57.4
20170707_11_12_03,invisible,0.1,P2,63.7,63.8,-0.0999999999999943,58.7,58.8
20170707_11_12_03,invisible,0.1,P2,65.0,64.9,0.0999999999999943,60.0,59.900000000000006
20170707_11_12_03,invisible,0.1,P3,68.1,68.1,0.0,63.099999999999994,63.099999999999994
20170707_11_12_03,invisible,0.1,P3,75.5,75.6,-0.0999999999999943,70.5,70.6
20170707_11_12_03,invisible,0.1,P3,78.9,78.8,0.1000000000000085,73.9,73.8
20170707_11_12_03,invisible,0.1,P3,80.9,81.0,-0.0999999999999943,75.9,76.0
20170707_11_12_03,invisible,0.1,P3,81.5,81.6,-0.0999999999999943,76.5,76.6
20170707_11_12_03,invisible,0.1,P3,82.1,82.1,0.0,77.1,77.1
20170707_11_12_03,invisible,0.1,P3,82.7,82.8,-0.0999999999999943,77.7,77.8
20170707_11_12_03,invisible,0.1,P3,83.4,83.3,0.1000000000000085,78.4,78.3
20170707_11_12_03,invisible,0.1,P3,85.2,85.1,0.1000000000000085,80.2,80.1
20170707_11_12_03,invisible,0.1,P3,91.0,90.9,0.0999999999999943,86.0,85.9
20170707_11_12_03,invisible,0.1,P3,91.5,91.6,-0.0999999999999943,86.5,86.6
20170707_11_12_03,invisible,0.1,P3,92.0,92.1,-0.0999999999999943,87.0,87.1
20170707_11_12_03,invisible,0.1,P3,96.1,96.2,-0.1000000000000085,91.1,91.2
20170707_11_12_03,invisible,0.1,P3,100.2,100.2,0.0,95.2,95.2
20170707_11_12_03,invisible,0.1,P3,101.7,101.7,0.0,96.7,96.7
20170707_11_12_03,invisible,0.1,P3,103.2,103.2,0.0,98.2,98.2
20170707_11_12_03,invisible,0.1,P3,104.8,104.7,0.0999999999999943,99.8,99.7
20170707_11_12_03,invisible,0.1,P3,106.7,106.6,0.1000000000000085,101.7,101.6
20170707_11_12_03,invisible,0.1,P3,107.2,107.3,-0.0999999999999943,102.2,102.3
20170707_11_12_03,invisible,0.1,P3,110.1,110.1,0.0,105.1,105.1
20170707_11_12_03,invisible,0.1,P3,110.6,110.6,0.0,105.6,105.6
20170707_11_12_03,invisible,0.1,P3,111.2,111.3,-0.0999999999999943,106.2,106.3
20170707_11_12_03,invisible,0.1,P3,114.3,114.4,-0.1000000000000085,109.3,109.4
20170707_11_12_03,invisible,0.1,P3,115.5,115.6,-0.0999999999999943,110.5,110.6
20170707_11_12_03,invisible,0.1,P3,116.4,116.5,-0.0999999999999943,111.4,111.5
20170707_11_12_03,invisible,0.1,P3,117.1,117.1,0.0,112.1,112.1
20170707_11_12_03,invisible,0.1,P3,118.7,118.7,0.0,113.7,113.7
20170707_11_12_03,invisible,0.1,P3,119.2,119.3,-0.0999999999999943,114.2,114.3
20170707_11_12_03,invisible,0.1,P3,119.8,119.9,-0.1000000000000085,114.8,114.9
20170707_11_12_03,invisible,0.1,P3,120.5,120.5,0.0,115.5,115.5
20170707_11_12_03,invisible,0.1,P3,121.8,121.8,0.0,116.8,116.8
20170707_11_12_03,invisible,0.1,P3,122.6,122.6,0.0,117.6,117.6
20170707_11_12_03,invisible,0.1,P3,126.3,126.2,0.0999999999999943,121.3,121.2
20170707_11_12_03,invisible,0.1,P3,127.6,127.6,0.0,122.6,122.6
20170707_11_12_03,invisible,0.1,P3,129.4,129.3,0.0999999999999943,124.4,124.3
20170707_11_12_03,invisible,0.1,P3,131.5,131.5,0.0,126.5,126.5
20170707_11_12_03,invisible,0.1,P3,132.6,132.7,-0.0999999999999943,127.6,127.7
20170707_11_12_03,invisible,0.1,P3,133.3,133.3,0.0,128.3,128.3
20170707_11_12_03,invisible,0.1,P3,133.9,133.8,0.0999999999999943,128.9,128.8
20170707_11_12_03,invisible,0.1,P3,139.7,139.8,-0.1000000000000227,134.7,134.8
20170707_11_12_03,invisible,0.1,P3,141.0,141.1,-0.0999999999999943,136.0,136.1
20170707_11_12_03,invisible,0.1,P3,141.5,141.6,-0.0999999999999943,136.5,136.6
20170707_11_12_03,invisible,0.1,P3,142.1,142.2,-0.0999999999999943,137.1,137.2
20170707_11_12_03,invisible,0.1,P3,144.5,144.6,-0.0999999999999943,139.5,139.6
20170707_11_12_03,invisible,0.1,P3,149.4,149.4,0.0,144.4,144.4
20170707_11_12_03,invisible,0.1,P3,151.3,151.4,-0.0999999999999943,146.3,146.4
20170707_11_12_03,invisible,0.1,P3,152.6,152.6,0.0,147.6,147.6
20170707_11_12_03,invisible,0.1,P3,153.1,153.2,-0.0999999999999943,148.1,148.2
20170707_11_12_03,invisible,0.1,P3,153.7,153.7,0.0,148.7,148.7
20170707_11_12_03,invisible,0.1,P3,154.2,154.2,0.0,149.2,149.2
20170707_11_12_03,invisible,0.1,P3,155.9,155.8,0.0999999999999943,150.9,150.8
20170707_11_12_03,invisible,0.1,P3,156.5,156.4,0.0999999999999943,151.5,151.4
20170707_11_12_03,invisible,0.1,P3,157.0,157.1,-0.0999999999999943,152.0,152.1
20170707_11_12_03,invisible,0.1,P3,158.1,158.2,-0.0999999999999943,153.1,153.2
20170707_11_12_03,invisible,0.1,P3,159.4,159.5,-0.0999999999999943,154.4,154.5
20170707_11_12_03,invisible,0.1,P3,163.4,163.3,0.0999999999999943,158.4,158.3
20170707_11_12_03,invisible,0.1,P3,168.5,168.5,0.0,163.5,163.5
20170707_11_12_03,invisible,0.1,P3,169.1,169.0,0.0999999999999943,164.1,164.0
20170707_11_12_03,invisible,0.1,P3,170.2,170.3,-0.1000000000000227,165.2,165.3
20170707_11_12_03,invisible,0.1,P3,170.9,171.0,-0.0999999999999943,165.9,166.0
20170707_11_12_03,invisible,0.1,P3,171.5,171.5,0.0,166.5,166.5
20170707_11_12_03,invisible,0.1,P3,172.1,172.0,0.0999999999999943,167.1,167.0
20170707_11_12_03,invisible,0.1,P3,175.2,175.3,-0.1000000000000227,170.2,170.3
20170707_11_12_03,invisible,0.1,P3,177.4,177.4,0.0,172.4,172.4
20170707_11_12_03,invisible,0.1,P3,177.8,177.8,0.0,172.8,172.8
20170707_11_12_03,invisible,0.1,P3,178.4,178.4,0.0,173.4,173.4
20170707_11_12_03,invisible,0.1,P3,179.0,179.0,0.0,174.0,174.0
20170710_13_14_01,invisible,0.1,P1,7.1,7.2,-0.1000000000000005,1.6999999999999993,1.7999999999999998
20170710_13_14_01,invisible,0.1,P1,9.6,9.7,-0.0999999999999996,4.199999999999999,4.299999999999999
20170710_13_14_01,invisible,0.1,P1,10.3,10.3,0.0,4.9,4.9
20170710_13_14_01,invisible,0.1,P1,12.4,12.3,0.0999999999999996,7.0,6.9
20170710_13_14_01,invisible,0.1,P1,15.6,15.5,0.0999999999999996,10.2,10.1
20170710_13_14_01,invisible,0.1,P1,16.5,16.5,0.0,11.1,11.1
20170710_13_14_01,invisible,0.1,P1,17.1,17.0,0.1000000000000014,11.7,11.6
20170710_13_14_01,invisible,0.1,P1,23.6,23.7,-0.0999999999999978,18.200000000000003,18.299999999999997
20170710_13_14_01,invisible,0.1,P1,25.2,25.3,-0.1000000000000014,19.799999999999997,19.9
20170710_13_14_01,invisible,0.1,P2,27.4,27.5,-0.1000000000000014,22.0,22.1
20170710_13_14_01,invisible,0.1,P2,28.1,28.0,0.1000000000000014,22.700000000000003,22.6
20170710_13_14_01,invisible,0.1,P2,29.5,29.4,0.1000000000000014,24.1,24.0
20170710_13_14_01,invisible,0.1,P2,30.1,30.0,0.1000000000000014,24.700000000000003,24.6
20170710_13_14_01,invisible,0.1,P2,33.1,33.1,0.0,27.700000000000003,27.700000000000003
20170710_13_14_01,invisible,0.1,P2,38.2,38.3,-0.0999999999999943,32.800000000000004,32.9
20170710_13_14_01,invisible,0.1,P2,40.1,40.2,-0.1000000000000014,34.7,34.800000000000004
20170710_13_14_01,invisible,0.1,P2,44.7,44.8,-0.0999999999999943,39.3,39.4
20170710_13_14_01,invisible,0.1,P2,46.2,46.1,0.1000000000000014,40.8,40.7
20170710_13_14_01,invisible,0.1,P2,46.8,46.9,-0.1000000000000014,41.4,41.5
20170710_13_14_01,invisible,0.1,P2,47.7,47.6,0.1000000000000014,42.3,42.2
20170710_13_14_01,invisible,0.1,P2,48.4,48.4,0.0,43.0,43.0
20170710_13_14_01,invisible,0.1,P2,50.1,50.2,-0.1000000000000014,44.7,44.8
20170710_13_14_01,invisible,0.1,P2,53.1,53.1,0.0,47.7,47.7
20170710_13_14_01,invisible,0.1,P2,56.5,56.6,-0.1000000000000014,51.1,51.2
20170710_13_14_01,invisible,0.1,P2,57.3,57.2,0.0999999999999943,51.9,51.8
20170710_13_14_01,invisible,0.1,P2,57.9,58.0,-0.1000000000000014,52.5,52.6
20170710_13_14_01,invisible,0.1,P2,62.4,62.4,0.0,57.0,57.0
20170710_13_14_01,invisible,0.1,P2,64.1,64.2,-0.1000000000000085,58.7,58.8
20170710_13_14_01,invisible,0.1,P3,70.6,70.6,0.0,65.19999999999999,65.19999999999999
20170710_13_14_01,invisible,0.1,P3,75.7,75.7,0.0,70.3,70.3
20170710_13_14_01,invisible,0.1,P3,76.4,76.3,0.1000000000000085,71.0,70.89999999999999
20170710_13_14_01,invisible,0.1,P3,78.5,78.4,0.0999999999999943,73.1,73.0
20170710_13_14_01,invisible,0.1,P3,79.2,79.3,-0.0999999999999943,73.8,73.89999999999999
20170710_13_14_01,invisible,0.1,P3,84.8,84.7,0.0999999999999943,79.39999999999999,79.3
20170710_13_14_01,invisible,0.1,P3,85.4,85.4,0.0,80.0,80.0
20170710_13_14_01,invisible,0.1,P3,89.2,89.2,0.0,83.8,83.8
20170710_13_14_01,invisible,0.1,P3,89.9,89.9,0.0,84.5,84.5
20170710_13_14_01,invisible,0.1,P3,91.4,91.3,0.1000000000000085,86.0,85.89999999999999
20170710_13_14_01,invisible,0.1,P3,94.2,94.1,0.1000000000000085,88.8,88.69999999999999
20170710_13_14_01,invisible,0.1,P3,99.2,99.2,0.0,93.8,93.8
20170710_13_14_01,invisible,0.1,P3,99.9,99.8,0.1000000000000085,94.5,94.4
20170710_13_14_01,invisible,0.1,P3,101.6,101.6,0.0,96.2,96.2
20170710_13_14_01,invisible,0.1,P3,103.9,103.8,0.1000000000000085,98.5,98.4
20170710_13_14_01,invisible,0.1,P3,105.4,105.5,-0.0999999999999943,100.0,100.1
20170710_13_14_01,invisible,0.1,P3,114.6,114.7,-0.1000000000000085,109.2,109.3
20170710_13_14_01,invisible,0.1,P3,115.7,115.8,-0.0999999999999943,110.3,110.4
20170710_13_14_01,invisible,0.1,P3,116.8,116.9,-0.1000000000000085,111.4,111.5
20170710_13_14_01,invisible,0.1,P3,118.4,118.5,-0.0999999999999943,113.0,113.1
20170710_13_14_01,invisible,0.1,P3,122.4,122.4,0.0,117.0,117.0
20170710_13_14_01,invisible,0.1,P3,122.9,122.9,0.0,117.5,117.5
20170710_13_14_01,invisible,0.1,P3,123.6,123.7,-0.1000000000000085,118.2,118.3
20170710_13_14_01,invisible,0.1,P3,124.4,124.4,0.0,119.0,119.0
20170710_13_14_01,invisible,0.1,P3,125.0,124.9,0.0999999999999943,119.6,119.5
20170710_13_14_01,invisible,0.1,P3,127.7,127.6,0.1000000000000085,122.3,122.2
20170710_13_14_01,invisible,0.1,P3,134.2,134.1,0.0999999999999943,128.79999999999998,128.7
20170710_13_14_01,invisible,0.1,P3,134.8,134.7,0.1000000000000227,129.4,129.29999999999998
20170710_13_14_01,invisible,0.1,P3,135.6,135.5,0.0999999999999943,130.2,130.1
20170710_13_14_01,invisible,0.1,P3,136.3,136.3,0.0,130.9,130.9
20170710_13_14_01,invisible,0.1,P3,137.1,137.1,0.0,131.7,131.7
20170710_13_14_01,invisible,0.1,P3,137.8,137.8,0.0,132.4,132.4
20170710_13_14_01,invisible,0.1,P3,139.4,139.4,0.0,134.0,134.0
20170710_13_14_01,invisible,0.1,P3,140.2,140.1,0.0999999999999943,134.79999999999998,134.7
20170710_13_14_01,invisible,0.1,P3,143.1,143.1,0.0,137.7,137.7
20170710_13_14_01,invisible,0.1,P3,147.4,147.5,-0.0999999999999943,142.0,142.1
20170710_13_14_01,invisible,0.1,P3,148.2,148.1,0.0999999999999943,142.79999999999998,142.7
20170710_13_14_01,invisible,0.1,P3,149.6,149.7,-0.0999999999999943,144.2,144.29999999999998
20170710_13_14_01,invisible,0.1,P3,154.5,154.5,0.0,149.1,149.1
20170710_13_14_01,invisible,0.1,P3,157.2,157.3,-0.1000000000000227,151.79999999999998,151.9
20170710_13_14_01,invisible,0.1,P3,157.9,157.9,0.0,152.5,152.5
20170710_13_14_01,invisible,0.1,P3,160.2,160.1,0.0999999999999943,154.79999999999998,154.7
20170710_13_14_01,invisible,0.1,P3,160.9,160.8,0.0999999999999943,155.5,155.4
20170710_13_14_01,invisible,0.1,P3,161.7,161.8,-0.1000000000000227,156.29999999999998,156.4
20170710_13_14_01,invisible,0.1,P3,165.4,165.4,0.0,160.0,160.0
20170710_13_14_01,invisible,0.1,P3,167.5,167.6,-0.0999999999999943,162.1,162.2
20170710_13_14_01,invisible,0.1,P3,168.1,168.2,-0.0999999999999943,162.7,162.79999999999998
