label,condition,tolerance,n_events_a,n_events_b,n_matched,precision,recall,f1,median_abs_dt,p95_abs_dt,mean_dt_signed,median_dt_signed,offset_applied
20170710_13_14_03_A,invisible,0.2,250,252,203,0.8055555555555556,0.812,0.8087649402390439,0.09999999999999432,0.20000000000000284,0.015763546798029607,0.0,0.0
20170710_13_14_03_A,invisible,0.3,250,252,224,0.8888888888888888,0.896,0.8924302788844621,0.09999999999999964,0.3000000000000006,-0.0022321428571430812,0.0,0.0
20170710_13_14_03_A,invisible,0.5,250,252,232,0.9206349206349206,0.928,0.9243027888446215,0.10000000000000853,0.5,-0.03965517241379318,0.0,0.0
20170710_15_16_02_A,invisible,0.05,170,165,24,0.14545454545454545,0.1411764705882353,0.14328358208955225,0.0,0.0,0.0,0.0,-0.09999999999999432
20170710_15_16_02_A,invisible,0.1,170,165,74,0.4484848484848485,0.43529411764705883,0.4417910447761194,0.09999999999999432,0.1000000000000135,-0.02432432432432448,0.0,-0.09999999999999432
20170710_15_16_02_A,invisible,0.15,170,165,74,0.4484848484848485,0.43529411764705883,0.4417910447761194,0.09999999999999432,0.1000000000000135,-0.02432432432432448,0.0,-0.09999999999999432
20170710_15_16_02_A,invisible,0.2,170,165,119,0.7212121212121212,0.7,0.7104477611940297,0.10000000000000142,0.20000000000000284,-0.023529411764705844,0.0,-0.09999999999999432
20170710_15_16_02_A,invisible,0.3,170,165,137,0.8303030303030303,0.8058823529411765,0.817910447761194,0.10000000000000853,0.30000000000000143,-0.048905109489050726,-0.09999999999999432,-0.09999999999999432
20170710_15_16_02_A,invisible,0.5,170,165,144,0.8727272727272727,0.8470588235294118,0.8597014925373134,0.19999999999998863,0.4000000000000057,-0.049305555555555235,-0.09999999999999432,-0.09999999999999432
20170705_01_02_01_B,invisible,0.05,188,193,19,0.09844559585492228,0.10106382978723404,0.09973753280839895,0.0,0.0,0.0,0.0,0.0
20170705_01_02_01_B,invisible,0.1,188,193,70,0.3626943005181347,0.3723404255319149,0.3674540682414698,0.09999999999999432,0.10000000000000853,-0.007142857142856863,0.0,0.0
20170705_01_02_01_B,invisible,0.15,188,193,70,0.3626943005181347,0.3723404255319149,0.3674540682414698,0.09999999999999432,0.10000000000000853,-0.007142857142856863,0.0,0.0
20170705_01_02_01_B,invisible,0.2,188,193,129,0.6683937823834197,0.6861702127659575,0.6771653543307086,0.10000000000000853,0.20000000000001705,0.010077519379844885,0.0,0.0
20170705_01_02_01_B,invisible,0.3,188,193,159,0.8238341968911918,0.8457446808510638,0.8346456692913385,0.19999999999998863,0.30000000000000426,0.010691823899371367,0.0,0.0
20170705_01_02_01_B,invisible,0.5,188,193,171,0.8860103626943006,0.9095744680851063,0.8976377952755905,0.1999999999999993,0.5,-0.00877192982456079,0.0,0.0
20170705_03_04_02_B,invisible,0.05,251,273,62,0.2271062271062271,0.24701195219123506,0.23664122137404583,0.0,0.0,0.0,0.0,-0.10000000000000142
20170705_03_04_02_B,invisible,0.1,251,273,165,0.6043956043956044,0.6573705179282868,0.6297709923664122,0.09999999999999432,0.10000000000002274,-0.010303030303029589,0.0,-0.10000000000000142
20170705_03_04_02_B,invisible,0.15,251,273,165,0.6043956043956044,0.6573705179282868,0.6297709923664122,0.09999999999999432,0.10000000000002274,-0.010303030303029589,0.0,-0.10000000000000142
20170705_03_04_02_B,invisible,0.2,251,273,221,0.8095238095238095,0.8804780876494024,0.8435114503816794,0.09999999999999432,0.20000000000000284,-0.02036199095022577,0.0,-0.10000000000000142
