video,condition,arm,rep,period,n_a,n_b,n_match,S,zS,p
20170706_03_04_02,visible,null,1,P1,20,18,6,0.3157894736842105,-0.3544937838182232,0.7292707292707292
20170706_03_04_02,visible,null,1,P2,55,53,18,0.3333333333333333,-0.1355591986317351,0.6053946053946054
20170706_03_04_02,visible,null,1,P3,146,156,55,0.36423841059602646,0.5451320662725827,0.3256743256743257
20170706_03_04_02,visible,jitter,2,P1,20,21,6,0.2926829268292683,-0.9158045646658272,0.8701298701298701
20170706_03_04_02,visible,jitter,2,P2,52,53,22,0.41904761904761906,1.0447643915526552,0.2057942057942058
20170706_03_04_02,visible,jitter,2,P3,152,151,47,0.3102310231023102,-1.2568248063528067,0.9090909090909091
20170706_03_04_02,visible,null,2,P1,19,20,7,0.358974358974359,-0.15946570419526546,0.6753246753246753
20170706_03_04_02,visible,null,2,P2,54,51,13,0.24761904761904763,-1.648737034205073,0.964035964035964
20170706_03_04_02,visible,null,2,P3,151,148,44,0.29431438127090304,-1.3996214647860281,0.9330669330669331
20170706_03_04_02,visible,jitter,3,P1,21,21,6,0.2857142857142857,-0.6838413411877858,0.8481518481518482
20170706_03_04_02,visible,jitter,3,P2,53,52,21,0.4,0.5063184260326165,0.36863136863136864
20170706_03_04_02,visible,jitter,3,P3,150,153,48,0.31683168316831684,-0.6325707280920657,0.7712287712287712
20170706_03_04_02,visible,null,3,P1,19,20,9,0.46153846153846156,1.0221985980565589,0.21478521478521478
20170706_03_04_02,visible,null,3,P2,53,54,29,0.5420560747663551,2.851473135968669,0.008991008991008992
20170706_03_04_02,visible,null,3,P3,147,156,49,0.3234323432343234,-0.8393921461792763,0.8281718281718282
20170706_03_04_02,visible,jitter,4,P1,21,22,7,0.32558139534883723,-0.7507961488346809,0.8311688311688312
20170706_03_04_02,visible,jitter,4,P2,54,51,21,0.4,0.9876720858487987,0.22777222777222778
20170706_03_04_02,visible,jitter,4,P3,150,156,53,0.3464052287581699,0.35458432399190165,0.40559440559440557
20170706_03_04_02,visible,null,4,P1,21,17,8,0.42105263157894735,0.5543482172415795,0.3626373626373626
20170706_03_04_02,visible,null,4,P2,54,57,21,0.3783783783783784,0.24376783885585196,0.47052947052947053
20170706_03_04_02,visible,null,4,P3,145,150,49,0.33220338983050846,-0.45951948974114953,0.7102897102897103
20170706_03_04_02,visible,jitter,5,P1,20,19,9,0.46153846153846156,1.1923246536099448,0.15384615384615385
20170706_03_04_02,visible,jitter,5,P2,53,50,18,0.34951456310679613,-0.23015728442535327,0.6483516483516484
20170706_03_04_02,visible,jitter,5,P3,150,153,55,0.36303630363036304,0.6370389832611117,0.2997002997002997
20170706_03_04_02,visible,null,5,P1,20,19,7,0.358974358974359,0.23575626553641818,0.4925074925074925
20170706_03_04_02,visible,null,5,P2,53,45,18,0.3673469387755102,0.7731130620445595,0.2967032967032967
20170706_03_04_02,visible,null,5,P3,149,159,66,0.42857142857142855,2.381408309727053,0.012987012987012988
20170706_03_04_02,visible,jitter,6,P1,20,21,9,0.43902439024390244,0.7687399881146552,0.2827172827172827
20170706_03_04_02,visible,jitter,6,P2,55,49,18,0.34615384615384615,-0.003624160632627252,0.5534465534465535
20170706_03_04_02,visible,jitter,6,P3,149,156,42,0.2754098360655738,-2.2169184085368947,0.994005994005994
20170706_03_04_02,visible,null,6,P1,20,21,5,0.24390243902439024,-1.3791478856271941,0.9330669330669331
20170706_03_04_02,visible,null,6,P2,54,50,21,0.40384615384615385,0.9801287459029585,0.21878121878121878
20170706_03_04_02,visible,null,6,P3,146,154,51,0.34,-0.29771300656213284,0.6773226773226774
20170706_03_04_02,visible,jitter,7,P1,20,22,7,0.3333333333333333,0.0920066863807997,0.5454545454545454
20170706_03_04_02,visible,jitter,7,P2,53,52,23,0.4380952380952381,1.3588780320688094,0.1038961038961039
20170706_03_04_02,visible,jitter,7,P3,153,150,54,0.3564356435643564,0.33384062090835687,0.4115884115884116
20170706_03_04_02,visible,null,7,P1,21,21,6,0.2857142857142857,-1.2697539198208914,0.9200799200799201
20170706_03_04_02,visible,null,7,P2,53,53,20,0.37735849056603776,0.34892974733877075,0.43156843156843155
20170706_03_04_02,visible,null,7,P3,146,149,43,0.29152542372881357,-1.3674676563041446,0.9400599400599401
20170706_03_04_02,visible,jitter,8,P1,19,19,8,0.42105263157894735,0.3894632502007954,0.3996003996003996
20170706_03_04_02,visible,jitter,8,P2,54,51,19,0.3619047619047619,0.33146758086884726,0.45254745254745254
20170706_03_04_02,visible,jitter,8,P3,151,156,56,0.36482084690553745,0.35120331235164337,0.3956043956043956
20170706_03_04_02,visible,null,8,P1,21,17,8,0.42105263157894735,0.7933918010657697,0.3076923076923077
20170706_03_04_02,visible,null,8,P2,51,58,22,0.4036697247706422,0.8866421152902023,0.24675324675324675
20170706_03_04_02,visible,null,8,P3,149,151,48,0.32,-0.6618411249046564,0.7892107892107892
20170706_03_04_02,visible,jitter,9,P1,21,21,6,0.2857142857142857,-0.8929725852035135,0.8751248751248751
20170706_03_04_02,visible,jitter,9,P2,54,51,18,0.34285714285714286,-0.17622179651042644,0.6393606393606394
20170706_03_04_02,visible,jitter,9,P3,147,152,53,0.35451505016722407,0.5997083236943077,0.2957042957042957
20170706_03_04_02,visible,null,9,P1,19,17,5,0.2777777777777778,-0.7432948560205774,0.8501498501498501
20170706_03_04_02,visible,null,9,P2,53,53,18,0.33962264150943394,-0.39097307733028125,0.7092907092907093
20170706_03_04_02,visible,null,9,P3,149,153,54,0.3576158940397351,0.3853773489238465,0.3676323676323676
20170706_03_04_02,visible,jitter,10,P1,20,21,6,0.2926829268292683,-0.4910587539335489,0.7942057942057942
20170706_03_04_02,visible,jitter,10,P2,54,50,22,0.4230769230769231,1.4336928123933368,0.11888111888111888
20170706_03_04_02,visible,jitter,10,P3,148,152,60,0.4,1.602214318515976,0.07392607392607392
20170706_03_04_02,visible,null,10,P1,19,20,10,0.5128205128205128,1.8438438984595285,0.08291708291708291
20170706_03_04_02,visible,null,10,P2,54,47,25,0.49504950495049505,2.827024983542093,0.005994005994005994
20170706_03_04_02,visible,null,10,P3,148,156,63,0.4144736842105263,2.027288767336981,0.024975024975024976
20170706_03_04_03,visible,real,0,P1,19,26,13,0.5777777777777777,1.421744058440683,0.12887112887112886
20170706_03_04_03,visible,real,0,P2,58,63,25,0.4132231404958678,-0.5229596010892597,0.7152847152847153
20170706_03_04_03,visible,real,0,P3,156,171,79,0.4831804281345566,1.877311450955133,0.03496503496503497
20170706_03_04_03,visible,jitter,1,P1,18,23,4,0.1951219512195122,-1.594323474619231,0.9690309690309691
20170706_03_04_03,visible,jitter,1,P2,57,61,24,0.4067796610169492,0.32703669263393853,0.42357642357642356
20170706_03_04_03,visible,jitter,1,P3,154,163,55,0.3470031545741325,-0.26499772748503436,0.6343656343656343
20170706_03_04_03,visible,null,1,P1,17,18,9,0.5142857142857142,1.4607739033335947,0.1018981018981019
20170706_03_04_03,visible,null,1,P2,55,61,24,0.41379310344827586,0.44015736423046825,0.3806193806193806
20170706_03_04_03,visible,null,1,P3,151,169,58,0.3625,-0.0035667300298351857,0.5614385614385614
20170706_03_04_03,visible,jitter,2,P1,17,24,9,0.43902439024390244,0.3705352196639707,0.4905094905094905
20170706_03_04_03,visible,jitter,2,P2,56,61,21,0.358974358974359,-0.8271936505272905,0.8391608391608392
20170706_03_04_03,visible,jitter,2,P3,152,166,53,0.3333333333333333,-0.9671077192721139,0.8571428571428571
20170706_03_04_03,visible,null,2,P1,17,18,4,0.22857142857142856,-1.4282831900799886,0.9330669330669331
20170706_03_04_03,visible,null,2,P2,57,65,30,0.4918032786885246,1.5437537682827092,0.07992007992007992
20170706_03_04_03,visible,null,2,P3,151,170,58,0.3613707165109034,-0.08617441959659092,0.5384615384615384
20170706_03_04_03,visible,jitter,3,P1,17,25,8,0.38095238095238093,0.14407237811495657,0.5464535464535465
20170706_03_04_03,visible,jitter,3,P2,57,59,25,0.43103448275862066,0.7703934859191266,0.2727272727272727
20170706_03_04_03,visible,jitter,3,P3,154,167,47,0.29283489096573206,-2.1458405076536002,0.989010989010989
20170706_03_04_03,visible,null,3,P1,17,20,6,0.32432432432432434,-0.01599174745350882,0.6573426573426573
20170706_03_04_03,visible,null,3,P2,58,50,22,0.4074074074074074,1.2654121631246213,0.13286713286713286
20170706_03_04_03,visible,null,3,P3,153,186,61,0.35988200589970504,-0.6515077932609507,0.7672327672327672
20170706_03_04_03,visible,jitter,4,P1,17,22,4,0.20512820512820512,-1.667687754558442,0.985014985014985
20170706_03_04_03,visible,jitter,4,P2,57,61,25,0.423728813559322,0.39631928932728844,0.43656343656343655
20170706_03_04_03,visible,jitter,4,P3,156,168,47,0.29012345679012347,-2.4298367753683037,0.999000999000999
20170706_03_04_03,visible,null,4,P1,16,18,4,0.23529411764705882,-1.3842768258317975,0.957042957042957
20170706_03_04_03,visible,null,4,P2,55,58,20,0.35398230088495575,-0.42093347693875544,0.6983016983016983
20170706_03_04_03,visible,null,4,P3,149,175,61,0.3765432098765432,0.3832565938694807,0.3866133866133866
20170706_03_04_03,visible,jitter,5,P1,15,25,6,0.3,-1.0459214063509668,0.919080919080919
20170706_03_04_03,visible,jitter,5,P2,57,63,21,0.35,-0.429066744069303,0.7142857142857143
20170706_03_04_03,visible,jitter,5,P3,152,166,62,0.389937106918239,1.1287788567892838,0.14985014985014986
20170706_03_04_03,visible,null,5,P1,18,14,4,0.25,-0.821401553515163,0.8871128871128872
20170706_03_04_03,visible,null,5,P2,56,57,17,0.3008849557522124,-1.264077292442577,0.9250749250749251
20170706_03_04_03,visible,null,5,P3,154,181,66,0.3940298507462687,0.2865907116086024,0.4205794205794206
20170706_03_04_03,visible,jitter,6,P1,16,23,2,0.10256410256410256,-2.7161256259531803,1.0
20170706_03_04_03,visible,jitter,6,P2,57,61,29,0.4915254237288136,1.588337897966126,0.06893106893106893
20170706_03_04_03,visible,jitter,6,P3,153,168,66,0.411214953271028,1.6369049820800285,0.060939060939060936
20170706_03_04_03,visible,null,6,P1,18,17,6,0.34285714285714286,-0.04464953642057347,0.6073926073926074
20170706_03_04_03,visible,null,6,P2,58,66,21,0.3387096774193548,-1.2173120684926035,0.9040959040959041
20170706_03_04_03,visible,null,6,P3,156,167,56,0.34674922600619196,-0.5242521353690991,0.7312687312687313
20170706_03_04_03,visible,jitter,7,P1,18,25,10,0.46511627906976744,0.9367259660491472,0.2817182817182817
20170706_03_04_03,visible,jitter,7,P2,56,61,26,0.4444444444444444,0.8954315634711013,0.25874125874125875
20170706_03_04_03,visible,jitter,7,P3,152,166,59,0.3710691823899371,0.47331611613954844,0.35864135864135865
20170706_03_04_03,visible,null,7,P1,18,19,5,0.2702702702702703,-1.1109810781261413,0.9140859140859141
20170706_03_04_03,visible,null,7,P2,57,50,19,0.35514018691588783,0.006858574146162365,0.5434565434565435
20170706_03_04_03,visible,null,7,P3,152,178,67,0.40606060606060607,1.1376552085234533,0.14585414585414586
20170706_03_04_03,visible,jitter,8,P1,19,26,14,0.6222222222222222,2.378881069853782,0.01998001998001998
20170706_03_04_03,visible,jitter,8,P2,56,60,20,0.3448275862068966,-0.9730317040224822,0.8671328671328671
20170706_03_04_03,visible,jitter,8,P3,155,163,61,0.3836477987421384,0.5349640646723403,0.3086913086913087
20170706_03_04_03,visible,null,8,P1,17,13,6,0.4,0.8158828638213788,0.3206793206793207
20170706_03_04_03,visible,null,8,P2,56,57,22,0.3893805309734513,0.06316304394528817,0.5464535464535465
20170706_03_04_03,visible,null,8,P3,151,184,57,0.3402985074626866,-0.6346963237241492,0.7542457542457542
20170706_03_04_03,visible,jitter,9,P1,18,24,7,0.3333333333333333,-0.6952471331754934,0.8301698301698301
20170706_03_04_03,visible,jitter,9,P2,55,61,24,0.41379310344827586,0.6168248349906179,0.34665334665334663
20170706_03_04_03,visible,jitter,9,P3,151,169,56,0.35,-0.2538064796453138,0.6413586413586414
20170706_03_04_03,visible,null,9,P1,17,20,7,0.3783783783783784,0.4894023742508302,0.5174825174825175
20170706_03_04_03,visible,null,9,P2,55,59,23,0.40350877192982454,0.2161681469605778,0.46853146853146854
20170706_03_04_03,visible,null,9,P3,154,169,60,0.3715170278637771,0.09948535149724068,0.5214785214785215
20170706_03_04_03,visible,jitter,10,P1,18,22,11,0.55,2.05591414903225,0.029970029970029972
20170706_03_04_03,visible,jitter,10,P2,57,61,24,0.4067796610169492,0.5014375841057539,0.37962037962037964
20170706_03_04_03,visible,jitter,10,P3,152,164,52,0.3291139240506329,-1.2185162833456087,0.9100899100899101
20170706_03_04_03,visible,null,10,P1,17,22,8,0.41025641025641024,0.31056711774562323,0.5104895104895105
20170706_03_04_03,visible,null,10,P2,58,55,20,0.35398230088495575,-0.5237126569662451,0.7462537462537463
20170706_03_04_03,visible,null,10,P3,149,171,63,0.39375,0.9421175559281445,0.2047952047952048
20170706_05_06_01,visible,real,0,P1,26,19,6,0.26666666666666666,-1.597243039675546,0.964035964035964
20170706_05_06_01,visible,real,0,P2,57,44,19,0.37623762376237624,0.12608357208959792,0.5074925074925075
20170706_05_06_01,visible,real,0,P3,122,131,44,0.34782608695652173,0.7247779689478951,0.25074925074925075
20170706_05_06_01,visible,jitter,1,P1,25,18,9,0.4186046511627907,0.7882516364882373,0.2867132867132867
20170706_05_06_01,visible,jitter,1,P2,54,44,15,0.30612244897959184,-0.5426572659368596,0.7592407592407593
20170706_05_06_01,visible,jitter,1,P3,121,129,38,0.304,0.20477191865256936,0.45254745254745254
20170706_05_06_01,visible,null,1,P1,23,14,6,0.32432432432432434,0.06306973261828397,0.6163836163836164
20170706_05_06_01,visible,null,1,P2,56,47,17,0.3300970873786408,-0.21920772073164677,0.6803196803196803
20170706_05_06_01,visible,null,1,P3,121,128,38,0.30522088353413657,0.19326024733674094,0.45754245754245754
20170706_05_06_01,visible,jitter,2,P1,24,19,8,0.37209302325581395,0.07479321236348731,0.5474525474525475
20170706_05_06_01,visible,jitter,2,P2,56,43,18,0.36363636363636365,0.6054182606793774,0.3026973026973027
20170706_05_06_01,visible,jitter,2,P3,122,131,40,0.31620553359683795,0.5168455325790571,0.35664335664335667
20170706_05_06_01,visible,null,2,P1,25,18,9,0.4186046511627907,0.3490379968167133,0.4565434565434565
20170706_05_06_01,visible,null,2,P2,56,45,15,0.297029702970297,-0.7052304993644357,0.8301698301698301
20170706_05_06_01,visible,null,2,P3,119,127,27,0.21951219512195122,-1.7867906843050747,0.981018981018981
20170706_05_06_01,visible,jitter,3,P1,24,19,9,0.4186046511627907,0.8196514095860287,0.2907092907092907
20170706_05_06_01,visible,jitter,3,P2,56,45,17,0.33663366336633666,0.004062179822212213,0.5384615384615384
20170706_05_06_01,visible,jitter,3,P3,121,130,38,0.30278884462151395,0.2906448011694339,0.4385614385614386
20170706_05_06_01,visible,null,3,P1,23,17,7,0.35,-0.04612999162127532,0.5964035964035964
20170706_05_06_01,visible,null,3,P2,55,42,13,0.26804123711340205,-0.8766206321853046,0.8581418581418582
20170706_05_06_01,visible,null,3,P3,121,131,39,0.30952380952380953,0.2276474331650708,0.46053946053946054
20170706_05_06_01,visible,jitter,4,P1,24,18,6,0.2857142857142857,-0.833088031041938,0.8531468531468531
20170706_05_06_01,visible,jitter,4,P2,56,46,19,0.37254901960784315,0.4515889692169911,0.36563436563436563
20170706_05_06_01,visible,jitter,4,P3,121,130,37,0.2948207171314741,0.19599962808627244,0.48951048951048953
20170706_05_06_01,visible,null,4,P1,23,19,12,0.5714285714285714,2.420415729874575,0.01098901098901099
20170706_05_06_01,visible,null,4,P2,54,42,14,0.2916666666666667,-0.49918649519484537,0.7592407592407593
20170706_05_06_01,visible,null,4,P3,121,130,31,0.24701195219123506,-1.4961831629517337,0.954045954045954
20170706_05_06_01,visible,jitter,5,P1,23,19,8,0.38095238095238093,0.36833252492734847,0.43156843156843155
20170706_05_06_01,visible,jitter,5,P2,55,43,14,0.2857142857142857,-0.7104689860700003,0.8161838161838162
20170706_05_06_01,visible,jitter,5,P3,120,131,38,0.30278884462151395,0.2115408975752655,0.46253746253746253
20170706_05_06_01,visible,null,5,P1,25,19,7,0.3181818181818182,-0.3616266018753594,0.7332667332667333
20170706_05_06_01,visible,null,5,P2,56,47,21,0.4077669902912621,1.1310892666632628,0.17282717282717283
20170706_05_06_01,visible,null,5,P3,120,123,40,0.3292181069958848,1.2047412632717243,0.13286713286713286
20170706_05_06_01,visible,jitter,6,P1,25,19,8,0.36363636363636365,0.04815017826046533,0.6153846153846154
20170706_05_06_01,visible,jitter,6,P2,57,44,10,0.19801980198019803,-2.440139695699442,0.996003996003996
20170706_05_06_01,visible,jitter,6,P3,120,128,29,0.23387096774193547,-1.6345247106260041,0.965034965034965
20170706_05_06_01,visible,null,6,P1,26,19,9,0.4,0.7179092852522321,0.3276723276723277
20170706_05_06_01,visible,null,6,P2,57,42,14,0.2828282828282828,-0.8240816607957652,0.8461538461538461
20170706_05_06_01,visible,null,6,P3,120,129,36,0.2891566265060241,-0.2475068350028679,0.6343656343656343
20170706_05_06_01,visible,jitter,7,P1,25,18,6,0.27906976744186046,-1.0264642727770832,0.8871128871128872
20170706_05_06_01,visible,jitter,7,P2,55,45,16,0.32,-0.3858430388790399,0.7212787212787213
20170706_05_06_01,visible,jitter,7,P3,122,129,37,0.2948207171314741,0.05182685505613363,0.5104895104895105
20170706_05_06_01,visible,null,7,P1,21,17,6,0.3157894736842105,-0.7910719441593599,0.8581418581418582
20170706_05_06_01,visible,null,7,P2,54,40,18,0.3829787234042553,1.189411202364498,0.17282717282717283
20170706_05_06_01,visible,null,7,P3,119,131,30,0.24,-1.4654667074810914,0.9500499500499501
20170706_05_06_01,visible,jitter,8,P1,25,18,6,0.27906976744186046,-0.6951679611863097,0.8131868131868132
20170706_05_06_01,visible,jitter,8,P2,54,43,17,0.35051546391752575,0.1328519267047218,0.5394605394605395
20170706_05_06_01,visible,jitter,8,P3,121,130,44,0.350597609561753,1.9177175692751387,0.03796203796203796
20170706_05_06_01,visible,null,8,P1,23,16,7,0.358974358974359,-0.07318511466062774,0.6263736263736264
20170706_05_06_01,visible,null,8,P2,55,45,14,0.28,-0.9743636896816011,0.8841158841158842
20170706_05_06_01,visible,null,8,P3,119,132,43,0.3426294820717131,1.200975402464804,0.13886113886113885
20170706_05_06_01,visible,jitter,9,P1,25,19,8,0.36363636363636365,-0.12856153030838546,0.6483516483516484
20170706_05_06_01,visible,jitter,9,P2,54,44,21,0.42857142857142855,1.9794131868581677,0.05094905094905095
20170706_05_06_01,visible,jitter,9,P3,121,130,39,0.3107569721115538,0.3207039250076478,0.42357642357642356
20170706_05_06_01,visible,null,9,P1,23,16,8,0.41025641025641024,0.5056638130393397,0.4005994005994006
20170706_05_06_01,visible,null,9,P2,55,48,20,0.3883495145631068,0.4318575637003239,0.4045954045954046
20170706_05_06_01,visible,null,9,P3,122,125,30,0.242914979757085,-1.4268032957592631,0.9310689310689311
20170706_05_06_01,visible,jitter,10,P1,25,18,6,0.27906976744186046,-1.029088275525545,0.8871128871128872
20170706_05_06_01,visible,jitter,10,P2,54,43,14,0.28865979381443296,-0.6786432763919514,0.8001998001998002
20170706_05_06_01,visible,jitter,10,P3,122,129,38,0.30278884462151395,0.30365847999617296,0.42957042957042957
